loan_id,customer_id,branch_id,loan_type,loan_amount,interest_rate,loan_term,loan_status,disbursement_date
LOAN002638,CUST004312,BR064,Personal Loan,870336,14.15,57,Closed,2025-05-31
LOAN002639,CUST003060,BR098,Personal Loan,451067,11.07,40,Closed,2025-09-20
LOAN002640,CUST004285,BR098,Home Loan,4909288,9.52,150,Active,2022-06-16
LOAN002641,CUST000731,BR096,Personal Loan,883903,13.05,50,Defaulted,2020-06-23
LOAN002642,CUST000405,BR012,Personal Loan,689380,16.1,30,Active,2021-12-12
LOAN002643,CUST003531,BR017,Business Loan,350382,16.5,94,Closed,2019-09-22
LOAN002644,CUST001857,BR139,Education Loan,525797,8.59,82,Defaulted,2026-07-18
LOAN002645,CUST002127,BR009,Business Loan,2418628,7.63,51,Pending Approval,2019-11-30
LOAN002646,CUST004165,BR003,Education Loan,707009,12.77,57,Active,2025-12-20
LOAN002647,CUST001000,BR033,Personal Loan,863912,10.16,35,Active,2026-06-22
LOAN002648,CUST001396,BR008,Auto Loan,1155486,14.58,83,Active,2021-06-26
LOAN002649,CUST001271,BR017,Education Loan,2456777,15.14,50,Active,2021-01-18
LOAN002650,CUST000488,BR128,Education Loan,1140398,10.57,63,Closed,2021-07-23
LOAN002651,CUST004505,BR109,Education Loan,418016,16.2,91,Pending Approval,2025-12-16
LOAN002652,CUST000264,BR102,Home Loan,8405049,10.35,202,Closed,2025-12-27
LOAN002653,CUST003988,BR067,Personal Loan,650552,8.76,54,Active,2021-09-09
LOAN002654,CUST000983,BR066,Home Loan,3719307,10.76,120,Active,2019-12-02
LOAN002655,CUST001609,BR052,Personal Loan,417371,14.61,38,Active,2024-04-14
LOAN002656,CUST001106,BR034,Education Loan,380240,15.68,78,Active,2026-07-05
LOAN002657,CUST000335,BR073,Personal Loan,321940,14.72,32,Closed,2023-07-07
LOAN002658,CUST003730,BR083,Home Loan,6917302,15.42,121,Active,2024-10-07
LOAN002659,CUST000544,BR055,Business Loan,3203262,10.47,54,Active,2026-05-18
LOAN002660,CUST000074,BR105,Home Loan,2875122,15.23,217,Active,2023-10-17
LOAN002661,CUST001773,BR136,Personal Loan,812793,15.0,38,Active,2026-06-27
LOAN002662,CUST002782,BR024,Home Loan,3498362,13.82,170,Closed,2014-08-10
LOAN002663,CUST000950,BR068,Gold Loan,226196,15.54,32,Closed,2024-12-01
LOAN002664,CUST004609,BR125,Personal Loan,,10.4,37,Active,2026-01-27
LOAN002665,CUST001310,BR136,Personal Loan,72524,11.51,18,Active,2017-09-17
LOAN002666,CUST004706,BR012,Gold Loan,116616,,22,Closed,2018-02-03
LOAN002667,CUST001130,BR088,Auto Loan,701286,12.52,66,Active,2026-03-16
LOAN002668,CUST003010,BR123,Business Loan,2678096,7.99,33,Active,2023-11-21
LOAN002669,CUST000545,BR128,Education Loan,2053673,7.76,110,Active,2025-04-06
LOAN002670,CUST001994,BR096,Personal Loan,420966,8.27,16,Active,2026-05-25
LOAN002671,CUST004025,BR053,Personal Loan,235114,9.57,34,Defaulted,2025-03-26
LOAN002672,CUST001630,BR035,Personal Loan,643071,8.96,41,Active,2019-04-10
LOAN002673,CUST001294,BR001,Auto Loan,,15.26,58,Defaulted,2023-10-31
LOAN002674,CUST002650,BR057,Personal Loan,901103,15.45,30,Active,2013-03-14
LOAN002675,CUST001594,BR007,Auto Loan,223406,12.55,34,Closed,2020-11-07
LOAN002676,CUST004224,BR091,Business Loan,763203,10.38,46,Active,2026-03-02
LOAN002677,CUST001471,BR007,Personal Loan,421291,9.82,29,Active,2024-04-28
LOAN002678,CUST001190,BR038,Personal Loan,786895,11.66,57,Active,2023-04-20
LOAN002679,CUST001910,BR076,Education Loan,743207,15.81,103,Active,2023-10-27
LOAN002680,CUST000905,BR050,Gold Loan,479650,13.42,9,Active,2021-06-15
LOAN002681,CUST002972,BR043,Personal Loan,924785,15.54,48,Closed,2024-11-17
LOAN002682,CUST000912,BR114,Gold Loan,,13.23,13,Active,2024-10-12
LOAN002683,CUST001464,BR068,Gold Loan,308537,9.51,20,Pending Approval,2025-10-28
LOAN002684,CUST002486,BR008,Personal Loan,362415,9.26,34,Active,2021-02-26
LOAN002685,CUST001359,BR019,Personal Loan,608430,13.58,24,Active,2026-02-27
LOAN002686,CUST001749,BR103,Education Loan,1804780,0.0,39,Closed,2021-03-08
LOAN002687,CUST001049,BR046,Education Loan,326536,10.57,102,Closed,2026-01-30
LOAN002688,CUST004656,BR053,Education Loan,1765799,9.93,79,Active,2025-10-04
LOAN002689,CUST002676,BR094,Home Loan,5684414,15.52,208,Closed,2026-01-26
LOAN002690,CUST002009,BR038,Education Loan,2236645,12.94,100,Active,2023-03-16
LOAN002691,CUST001097,BR005,Business Loan,670159,16.32,60,Active,2014-07-05
LOAN002692,CUST003338,BR045,Personal Loan,888315,12.0,47,Active,2025-07-09
LOAN002693,CUST002744,BR092,Home Loan,2891556,12.23,226,Active,2026-05-30
LOAN002694,CUST004209,BR135,Auto Loan,1780335,13.47,56,ACTIVE,2020-12-02
LOAN002695,CUST000013,BR128,Home Loan,4250654,14.29,163,Active,2024-12-08
LOAN002696,CUST004121,BR130,Home Loan,4305567,16.0,236,Active,2025-02-05
LOAN002697,CUST003825,BR005,Home Loan,8663874,7.57,185,Active,2026-06-11
LOAN002698,CUST000920,BR076,Personal Loan,953822,9.37,14,Closed,2025-02-12
LOAN002699,CUST002564,BR074,Auto Loan,1687042,10.92,41,Active,2025-09-07
LOAN002700,CUST003629,BR035,Personal Loan,93478,12.94,54,Closed,2025-08-14
LOAN002701,CUST003246,BR115,Auto Loan,566516,7.65,78,Active,2024-08-06
LOAN002702,CUST003141,BR134,Education Loan,1171939,15.29,66,Active,2025-07-19
LOAN002703,CUST000740,BR033,Personal Loan,413712,13.54,24,Closed,2025-05-21
LOAN002704,CUST002286,BR037,Gold Loan,170317,13.4,22,Active,2014-11-20
LOAN002705,CUST004278,BR051,Home Loan,8729846,14.24,163,Closed,2020-08-01
LOAN002706,CUST004150,BR073,Business Loan,413557,10.59,34,Active,2020-05-28
LOAN002707,CUST000598,BR132,Home Loan,6110294,13.97,155,PENDING,2025-10-14
LOAN002708,CUST001823,BR073,Auto Loan,1514288,9.68,43,Active,2026-06-28
LOAN002709,CUST004329,BR119,Auto Loan,405271,9.6,68,Closed,2024-08-23
LOAN002710,CUST000304,BR092,Personal Loan,291354,15.27,35,Active,2025-08-21
LOAN002711,CUST002946,BR058,Home Loan,8478974,,129,Active,2026-05-24
LOAN002712,CUST000104,BR097,Home Loan,6956493,15.15,147,Active,2026-07-02
LOAN002713,CUST004734,BR012,Education Loan,2188945,11.92,84,Closed,2023-01-11
LOAN002714,CUST003182,BR103,Home Loan,2315270,8.18,157,Active,2022-05-02
LOAN002715,CUST004189,BR031,Auto Loan,546045,8.82,25,Defaulted,2023-01-29
LOAN002716,CUST002314,BR114,Home Loan,8532108,10.17,139,Closed,2023-10-04
LOAN002717,CUST000137,BR062,Auto Loan,300762,13.18,44,Active,2025-01-04
LOAN002718,CUST003834,BR046,Home Loan,7908323,12.28,129,Closed,2026-02-27
LOAN002719,CUST004870,BR034,Personal Loan,760886,16.42,34,Active,2025-08-12
LOAN002720,CUST004481,BR126,Auto Loan,1645884,16.4,54,Active,2025-05-19
LOAN002721,CUST000773,BR057,Gold Loan,114915,10.23,19,Closed,2026-04-07
LOAN002722,CUST800027,BR091,Business Loan,3565195,10.92,92,Active,2026-07-12
LOAN002723,CUST000557,BR115,Gold Loan,463242,7.64,34,Active,2025-05-11
LOAN002724,CUST002769,BR148,Personal Loan,232757,12.4,40,Active,2020-12-26
LOAN002725,CUST001966,BR064,Home Loan,8363154,8.87,217,Closed,2018-02-06
LOAN002726,CUST000913,BR084,Personal Loan,517807,11.12,15,Active,2025-02-18
LOAN002727,CUST002803,BR086,Business Loan,665778,10.08,30,Closed,2022-07-09
LOAN002728,CUST002822,BR123,Business Loan,1905580,12.89,68,Active,2017-04-30
LOAN002729,CUST002624,BR052,Business Loan,3186638,9.67,56,Closed,2019-12-26
LOAN002730,CUST002542,BR016,Education Loan,471972,11.43,52,Pending Approval,2022-12-31
LOAN002731,CUST001722,BR090,Personal Loan,87095,11.87,58,Pending Approval,2016-06-12
LOAN002732,CUST003038,BR914,Gold Loan,182936,11.64,24,Closed,2025-01-19
LOAN002733,CUST000054,BR079,Gold Loan,373670,11.58,10,Active,2020-06-28
LOAN002734,CUST002449,BR029,Personal Loan,922181,10.68,18,Active,2025-06-11
LOAN002735,CUST002519,BR021,Personal Loan,956004,10.47,12,Closd,2022-06-09
LOAN002736,CUST002860,BR037,Business Loan,3860266,10.23,50,ACTIVE,2024-09-29
LOAN002737,CUST004643,BR017,Auto Loan,525338,12.91,52,Closed,2023-03-13
LOAN002738,CUST003772,BR128,Business Loan,2748788,11.55,65,Active,2022-01-24
LOAN002739,CUST003851,BR052,Auto Loan,1613957,,83,Closed,2023-05-14
LOAN002740,CUST004458,BR040,Business Loan,1799814,14.95,31,Active,2018-03-17
LOAN002741,CUST004737,BR088,Auto Loan,535689,10.73,34,Active,2017-08-27
LOAN002742,CUST002597,BR020,Gold Loan,273270,8.05,26,Active,2019-12-11
LOAN002743,CUST002444,BR086,Auto Loan,1455407,14.08,37,Closed,2025-11-18
LOAN002744,CUST004296,BR014,Gold Loan,495952,10.71,14,Closed,2026-05-23
LOAN002745,CUST004171,BR008,Personal Loan,522239,11.3,29,Active,2019-12-08
LOAN002746,CUST002995,BR017,Auto Loan,471067,7.9,45,Active,2015-04-05
LOAN002747,CUST003871,BR095,Home Loan,7640374,7.81,182,Closed,2026-07-14
LOAN002748,CUST001773,BR099,Gold Loan,126353,9.44,27,Closed,2026-03-14
LOAN002749,CUST001036,BR018,Personal Loan,836639,10.41,12,Closed,2019-11-17
LOAN002750,CUST001836,BR056,Home Loan,7631135,13.89,157,Closed,2024-04-27
LOAN002751,CUST003368,BR127,Home Loan,6904775,8.3,143,Active,2014-07-25
LOAN002752,CUST003819,BR029,Gold Loan,269260,10.85,6,Pending Approval,2024-06-29
LOAN002753,CUST002386,BR022,Personal Loan,458777,12.99,38,Active,2023-05-06
LOAN002754,CUST002415,BR006,Home Loan,6193864,15.16,130,ACTIVE,2025-02-22
LOAN002755,CUST004210,BR037,Auto Loan,1372127,10.71,83,Pending Approval,2021-08-13
LOAN002756,CUST003892,BR142,Business Loan,2324990,9.46,88,Defaulted,2019-07-25
LOAN002757,CUST002439,BR119,Education Loan,930484,16.48,83,Active,2016-05-15
LOAN002758,CUST002860,BR022,Auto Loan,196788,14.15,63,Active,2023-10-26
LOAN002759,CUST003122,BR139,Auto Loan,1076089,10.76,63,Active,2024-01-23
LOAN002760,CUST000218,BR082,Auto Loan,423714,12.47,59,Active,2017-01-06
LOAN002761,CUST002261,BR140,Personal Loan,781478,14.85,34,Active,2015-10-15
LOAN002762,CUST002423,BR081,Personal Loan,654540,10.53,52,Pending Approval,2025-03-18
LOAN002763,CUST004755,BR110,Auto Loan,276849,9.98,57,Active,2020-02-04
LOAN002764,CUST002474,BR062,Home Loan,4560381,7.71,237,DEFAULTED,2025-08-08
LOAN002765,CUST800028,BR004,Home Loan,4564705,10.04,138,Closed,2012-08-09
LOAN002766,CUST003548,BR094,Auto Loan,251316,15.14,53,Pending Approval,2018-09-02
LOAN002767,CUST004152,BR018,Personal Loan,838057,15.57,12,Active,2026-05-08
LOAN002768,CUST003969,BR052,Education Loan,2237886,10.17,102,Active,2026-05-04
LOAN002769,CUST003733,BR007,Education Loan,335093,16.29,102,Defaulted,2025-07-06
LOAN002770,CUST000596,BR019,Gold Loan,345014,16.45,10,Active,2017-03-17
LOAN002771,CUST002621,BR032,Personal Loan,,10.3,29,Active,2020-08-18
LOAN002772,CUST003092,BR045,Gold Loan,442171,7.71,17,ACTIVE,2022-03-16
LOAN002773,CUST004500,BR144,Auto Loan,764245,14.11,50,Active,2025-09-25
LOAN002774,CUST003496,BR147,Business Loan,3019153,8.14,55,Closed,2025-02-19
LOAN002775,CUST002903,BR059,Personal Loan,355511,7.96,36,Closed,2023-08-09
LOAN002776,CUST004193,BR103,Auto Loan,1340647,13.19,45,Active,2023-11-06
LOAN002777,CUST001731,BR144,Personal Loan,422027,15.54,52,Active,2019-09-06
LOAN002778,CUST002487,BR047,Gold Loan,319311,7.89,17,Closed,2020-10-10
LOAN002779,CUST004430,BR016,Education Loan,1528992,14.0,74,Active,2023-09-18
LOAN002780,CUST000203,BR024,Auto Loan,318783,14.21,47,Active,2014-07-03
LOAN002781,CUST003768,BR084,Home Loan,5111870,9.56,153,Active,2015-07-19
LOAN002782,CUST000389,BR097,Personal Loan,249581,9.13,42,Active,2024-08-20
LOAN002783,CUST001154,BR004,Business Loan,3526004,16.31,34,Pending Approval,2025-06-25
LOAN002784,CUST002144,BR055,Business Loan,512327,9.18,24,Pending Approval,2025-06-09
LOAN002785,CUST001461,BR029,Business Loan,767732,10.28,68,Closed,2018-12-21
LOAN002786,CUST003616,BR036,Business Loan,2870079,9.55,48,Active,2011-12-26
LOAN002787,CUST002068,BR087,Education Loan,675288,10.02,118,Pending Approval,2026-02-01
LOAN002788,CUST004737,BR066,Auto Loan,823611,11.77,64,Closed,2022-11-10
LOAN002789,CUST003500,BR133,Gold Loan,,10.07,12,Pending Approval,2023-02-26
LOAN002790,CUST001873,BR041,Personal Loan,283688,9.45,40,Pending Approval,2019-11-15
LOAN002791,CUST000462,BR087,Personal Loan,946534,15.38,25,Active,2026-01-26
LOAN002792,CUST003200,BR047,Gold Loan,248872,11.07,19,Active,2019-05-18
LOAN002793,CUST000110,BR044,Home Loan,5683727,11.16,143,Closd,2023-10-24
LOAN002794,CUST003590,BR040,Personal Loan,379569,10.35,19,Defaulted,2024-12-29
LOAN002795,CUST000347,BR115,Gold Loan,233514,7.74,33,Active,2024-11-22
LOAN002796,CUST000364,BR094,Gold Loan,495263,11.2,19,Active,2015-06-17
LOAN002797,CUST003408,BR134,Personal Loan,218326,12.92,28,Active,2026-03-13
LOAN002798,CUST002609,BR127,Personal Loan,815235,9.03,45,Active,2024-10-21
LOAN002799,CUST004693,BR081,Personal Loan,208534,16.39,45,Closed,2025-08-28
LOAN002800,CUST000392,BR085,Education Loan,2428794,16.34,83,Active,2023-11-12
LOAN002801,CUST001547,BR131,Personal Loan,474359,14.46,47,Pending Approval,2016-08-19
LOAN002802,CUST002342,BR127,Personal Loan,941961,13.15,23,Active,2024-11-08
LOAN002803,CUST004636,BR069,Personal Loan,197347,9.05,38,Active,2024-12-13
LOAN002804,CUST004383,BR098,Gold Loan,398034,12.27,19,Active,2026-04-21
LOAN002805,CUST004859,BR064,Business Loan,963439,11.89,26,Active ,2024-06-23
LOAN002806,CUST003995,BR088,Home Loan,3526921,9.29,169,Active,2021-10-21
LOAN002807,CUST002124,BR116,Personal Loan,187709,14.4,23,Active,2023-10-20
LOAN002808,CUST003432,BR145,Auto Loan,1538932,9.52,29,Closed,2023-09-01
LOAN002809,CUST003437,BR028,Personal Loan,391159,8.49,48,Active,2026-04-01
LOAN002810,CUST004531,BR118,Personal Loan,656113,15.56,17,Closed,2025-06-08
LOAN002811,CUST000175,BR009,Home Loan,4947860,15.25,147,Active,2018-01-28
LOAN002812,CUST001505,BR029,Personal Loan,550708,13.63,21,Defaulted,2024-07-17
LOAN002813,CUST001628,BR137,Personal Loan,548411,8.8,36,Closed,2025-09-27
LOAN002814,CUST002272,BR089,Home Loan,7096273,-2.0,230,Active,2024-02-11
LOAN002815,CUST003688,BR126,Auto Loan,1202177,8.74,67,Closed,2018-09-03
LOAN002816,CUST001420,BR019,Auto Loan,1171374,13.65,66,Active,2023-02-21
LOAN002817,CUST001650,BR084,Business Loan,2288771,8.59,82,Active,2024-06-26
LOAN002818,CUST001668,BR001,Personal Loan,607172,11.72,22,Active,2015-09-01
LOAN002819,CUST002541,BR096,Personal Loan,396771,10.06,20,Closed,2025-12-21
LOAN002820,CUST003298,BR064,Home Loan,6037851,8.02,232,Active,2022-01-25
LOAN002821,CUST001707,BR016,Education Loan,1777467,14.1,36,Active,2026-02-03
LOAN002822,CUST003385,BR041,Home Loan,7260292,15.74,206,Active,2025-12-25
LOAN002823,CUST003393,BR016,Business Loan,2243703,,87,Closed,2014-01-05
LOAN002824,CUST000619,BR139,Personal Loan,656558,13.33,44,Active,2025-03-06
LOAN002825,CUST000012,BR066,Home Loan,7243010,8.05,138,Pending Approval,2021-06-26
LOAN002826,CUST004275,BR133,Auto Loan,1364871,9.05,82,Active,2021-10-04
LOAN002827,CUST003871,BR017,Auto Loan,828188,7.66,51,Active,2026-03-23
LOAN002828,CUST001264,BR099,Auto Loan,1247052,15.47,50,Active,2020-01-03
LOAN002829,CUST002240,BR098,Personal Loan,329903,8.37,46,Closed,2025-05-03
LOAN002830,CUST001203,BR005,Gold Loan,87458,13.84,21,Closed,2026-01-08
LOAN002831,CUST000007,BR117,Home Loan,8154531,8.19,125,Active,2022-11-13
LOAN002832,CUST001771,BR017,Business Loan,3420235,14.6,72,Active,2025-12-02
LOAN002833,CUST001139,BR135,Personal Loan,373044,16.42,31,Active,2012-12-26
LOAN002834,CUST001920,BR039,Personal Loan,999721,13.89,56,Closed,2024-08-26
LOAN002835,CUST004993,BR098,Auto Loan,171822,8.43,38,Active,2018-11-09
LOAN002836,CUST003279,BR098,Personal Loan,257841,11.56,53,Active ,2022-09-24
LOAN002837,CUST002595,BR140,Home Loan,8933905,10.59,205,Closed,2026-06-13
LOAN002838,CUST003450,BR082,Personal Loan,545064,12.01,44,Active,2025-10-12
LOAN002839,CUST002497,BR118,Education Loan,2142361,,71,Closed,2025-09-07
LOAN002840,CUST003409,BR013,Gold Loan,231501,15.77,32,Active,2024-04-16
LOAN002841,CUST002582,BR147,Personal Loan,389889,9.68,48,Closed,2025-01-13
LOAN002842,CUST002673,BR109,Auto Loan,895213,13.82,44,Closed,2022-03-22
LOAN002843,CUST004678,BR106,Personal Loan,174142,11.79,16,Active,2025-12-02
LOAN002844,CUST001177,BR007,Home Loan,7135732,15.3,183,Active,2026-02-28
LOAN002845,CUST003614,BR035,Personal Loan,426768,13.96,43,Active,2025-02-22
LOAN002846,CUST001224,BR108,Personal Loan,258955,16.43,48,Active,2022-03-16
LOAN002847,CUST000661,BR133,Education Loan,1629438,15.12,117,Active,2021-03-27
LOAN002848,CUST004746,BR142,Home Loan,8578466,9.9,123,Closd,2020-02-13
LOAN002849,CUST003708,BR145,Personal Loan,198056,7.53,43,Active,2022-01-15
LOAN002850,CUST000862,BR057,Auto Loan,938527,11.46,70,Active,2021-10-12
LOAN002851,CUST004437,BR015,Home Loan,4236150,10.51,145,Active,2026-01-20
LOAN002852,CUST002268,BR125,Personal Loan,773221,8.09,40,Active,2025-11-14
LOAN002853,CUST001774,BR079,Personal Loan,998970,13.06,45,CLOSED,2022-12-15
LOAN002854,CUST004079,BR148,Home Loan,3062205,16.41,203,Active,2025-08-26
LOAN002855,CUST003005,BR009,Personal Loan,393336,10.77,15,Active,2026-02-13
LOAN002856,CUST002612,BR015,Auto Loan,1561565,8.88,76,Defaulted,2013-08-31
LOAN002857,CUST002451,BR149,Education Loan,2431351,11.8,64,Active,2026-04-28
LOAN002858,CUST004788,BR014,Personal Loan,461340,13.01,33,Active,2024-10-24
LOAN002859,CUST001789,BR120,Home Loan,4963447,15.97,142,Active,2026-02-08
LOAN002860,CUST004846,BR075,Auto Loan,843071,8.34,39,Active,2026-03-13
LOAN002861,CUST002430,BR021,Personal Loan,441347,8.22,42,Pending Approval,2015-07-04
LOAN002862,CUST004206,BR146,Personal Loan,239564,14.87,58,Active,2023-10-05
LOAN002863,CUST000259,BR080,Gold Loan,405510,15.31,22,Closed,2021-01-03
LOAN002864,CUST002034,BR100,Personal Loan,866451,13.46,56,Closed,2023-05-05
LOAN002865,CUST002339,BR016,Gold Loan,437194,14.77,35,Closed,2026-07-14
LOAN002866,CUST004273,BR034,Personal Loan,892140,7.77,29,Active,2024-05-11
LOAN002867,CUST000729,BR138,Education Loan,2039473,15.8,58,Active,2019-08-18
LOAN002868,CUST003460,BR048,Personal Loan,687244,13.45,13,Active,2024-11-04
LOAN002869,CUST004560,BR057,Business Loan,3603669,15.77,65,Closed,2020-03-06
LOAN002870,CUST004430,BR007,Education Loan,1721722,11.78,67,Active,2020-12-07
LOAN002871,CUST002351,BR115,Personal Loan,177135,15.0,58,Active,2025-01-30
LOAN002872,CUST001274,BR029,Personal Loan,600145,15.68,17,Pending Approval,2025-05-18
LOAN002873,CUST004205,BR089,Gold Loan,151985,8.81,12,Active,2025-04-10
LOAN002874,CUST000486,BR118,Auto Loan,865788,7.52,24,Active,2023-06-11
LOAN002875,CUST004449,BR094,Gold Loan,486382,10.56,27,Active,2022-11-16
LOAN002876,CUST002758,BR148,Personal Loan,744213,9.96,34,Active,2025-06-09
LOAN002877,CUST001061,BR104,Education Loan,245908,7.77,119,Active,2023-08-12
LOAN002878,CUST002319,BR139,Home Loan,2453932,16.23,152,Closed,2026-05-22
LOAN002879,CUST001193,BR069,Gold Loan,99925,13.99,35,Active,2025-04-23
LOAN002880,CUST002945,BR043,Auto Loan,913836,9.19,52,Active ,2024-09-17
LOAN002881,CUST001280,BR150,Home Loan,5349555,16.33,221,Active,2023-11-20
LOAN002882,CUST004367,BR140,Personal Loan,825076,9.47,37,Active,2016-05-14
LOAN002883,CUST004458,BR039,Personal Loan,116524,14.93,47,Active,2020-06-26
LOAN002884,CUST004180,BR032,Auto Loan,934975,10.17,59,Active,2026-07-04
LOAN002885,CUST002396,BR130,Education Loan,492579,11.58,100,Closed,2024-07-19
LOAN002886,CUST000383,BR034,Auto Loan,1650774,11.33,34,Defaulted,2026-06-22
LOAN002887,CUST000384,BR034,Education Loan,1133990,11.67,44,Active,2018-02-21
LOAN002888,CUST000762,BR020,Gold Loan,356319,12.31,24,Active,2025-07-22
LOAN002889,CUST001083,BR096,Auto Loan,508435,7.73,30,Closed,2023-01-17
LOAN002890,CUST003433,BR107,Home Loan,3945031,16.13,214,Active,2025-09-02
LOAN002891,CUST000903,BR005,Auto Loan,1261481,12.55,80,Active,2022-10-30
LOAN002892,CUST002703,BR039,Personal Loan,546623,11.89,38,Active,2022-08-23
LOAN002893,CUST004240,BR106,Home Loan,3071966,9.31,209,Active,2026-07-08
LOAN002894,CUST000871,BR072,Personal Loan,558776,,57,Active,2025-06-30
LOAN002895,CUST001829,BR015,Gold Loan,491933,16.18,19,Active,2023-12-14
LOAN002896,CUST000112,BR049,Personal Loan,350649,8.12,36,Closed,2021-09-05
LOAN002897,CUST004317,BR130,Personal Loan,828671,14.46,12,Active,2025-09-02
LOAN002898,CUST001464,BR019,Home Loan,6965412,16.29,239,Closed,2024-08-15
LOAN002899,CUST002230,BR050,Auto Loan,866466,12.69,25,Active,2026-07-31
LOAN002900,CUST001266,BR028,Personal Loan,736301,13.06,37,Active,2024-08-12
LOAN002901,CUST004016,BR118,Auto Loan,545023,12.52,55,Active,2026-02-08
LOAN002902,CUST000579,BR024,Home Loan,6792155,11.6,217,Active,2023-10-07
LOAN002903,CUST004620,BR040,Personal Loan,197834,11.04,43,Active,2018-04-04
LOAN002904,CUST004935,BR034,Education Loan,1446162,10.57,113,Closed,2020-12-16
LOAN002905,CUST004972,BR084,Home Loan,1700115,7.56,134,Active,2019-03-05
LOAN002906,CUST004646,BR052,Home Loan,7646429,8.52,140,Active,2026-06-04
LOAN002907,CUST000032,BR027,Business Loan,3841902,14.57,28,Active,2021-06-10
LOAN002908,CUST000883,BR077,Home Loan,4336954,14.56,213,Closed,2025-07-07
LOAN002909,CUST001166,BR082,Education Loan,1334439,9.46,114,Active,2025-07-06
LOAN002910,CUST003389,BR033,Personal Loan,735301,13.52,51,Active,2025-06-11
LOAN002911,CUST002988,BR087,Personal Loan,73709,14.72,12,Active,2025-11-08
LOAN002912,CUST003878,BR099,Education Loan,1804234,10.16,51,Closed,2022-09-02
LOAN002913,CUST003256,BR025,Gold Loan,64346,15.14,8,Closed,2024-11-10
LOAN002914,CUST002534,BR039,Personal Loan,322690,9.33,33,Active,2026-07-12
LOAN002915,CUST004487,BR009,Home Loan,1957980,,163,Pending Approval,2024-02-10
LOAN002916,CUST002542,BR031,Gold Loan,341932,9.14,28,Defaulted,2023-11-11
LOAN002917,CUST002342,BR010,Gold Loan,247449,8.2,24,Closed,2022-01-16
LOAN002918,CUST001421,BR134,Auto Loan,454984,7.68,30,Active,2023-03-06
